codigo,apartamento,qtd_quartos,qtd_banheiros,qtd_garagem,metragem,bairro,valor_venda
218801.0,Apartamento de 43m² com 02 quartos à venda   Jardim Interlagos,2.0,1.0,1.0,43.0,Jardim Interlagos,170000.0
180932.0,APARTAMENTO NO IPIRANGA,2.0,1.0,1.0,49.0,Ipiranga,150000.0
237965.0,Apartamento de 85m² com 02 suítes para locação   Nova Aliança,2.0,3.0,2.0,85.0,Nova Alianca,724680.0
176813.0,APARTAMENTO NO PARQUE INDUSTRIAL LAGOINHA,1.0,2.0,1.0,32.0,Parque Industrial Lagoinha,160000.0
92237.0,Apartamento de 187m² com 04 quartos   Vila Seixas,5.0,5.0,3.0,187.0,Vila Seixas,1000000.0
226964.0,Apartamento de 67m² com 02 quartos à venda   Parque dos Bandeirantes,2.0,2.0,2.0,67.0,Parque dos Bandeirantes,290000.0
119381.0,Apartamento   Padrão,4.0,3.0,2.0,370.0,Centro,650000.0
201884.0,APARTAMENTO NA VILA TIBERIO,3.0,2.0,2.0,80.0,Vila Tiberio,390000.0
167054.0,APARTAMENTO PRÓXIMO AO SHOPPING SANTA ÚRSULA,3.0,2.0,2.0,222.0,Vila Seixas,570000.0
171656.0,APARTAMENTO PRÓXIMO À RODOVIA ANHANGUERA,2.0,1.0,1.0,48.0,Quintino Facci II,150000.0
147020.0,Apartamento de 84m² com 02 quartos para venda   Centro,2.0,1.0,1.0,84.0,Centro,260000.0
222221.0,Apartamento de 41m² com 02 quartos para venda   Residencial Jequitibá,2.0,1.0,1.0,41.0,Residencial Jequitiba,189000.0
192539.0,LINDO E ACONCHEGANTE APARTAMENTO VITTA HEITOR RIGON III,2.0,1.0,1.0,43.0,Jardim Heitor Rigon,170000.0
232700.0,Apartamento de 62m² com 03 quartos à venda   Jardim Palma Travassos,3.0,2.0,1.0,62.0,Jardim Palma Travassos,315000.0
235808.0,Apartamento duplex de 61m² com 03 quartos sendo 01 suíte para venda   Parque dos Lagos,3.0,2.0,1.0,61.0,Jardim Interlagos,235000.0
6605.0,Apartamento de 46m² com 01 quarto   Jardim Botânico,1.0,1.0,1.0,46.0,Jardim Botanico,280000.0
152066.0,Apartamento de 02 quartos para locação   Jardim Zara,2.0,1.0,1.0,42.0,Jardim Zara,180000.0
86879.0,Apartamento de 44m² com 01 quarto para locação e venda   Nova Aliança,1.0,1.0,1.0,44.0,Nova Alianca,350000.0
144347.0,Apartamento de 238m² com 04 quartos para locação   Jardim Irajá,4.0,4.0,4.0,238.0,Jardim Iraja,1600000.0
181466.0,Apartamento de 84m² com 02 quartos   Jardim Paulista,2.0,2.0,1.0,84.0,Jardim Paulista,260000.0
142547.0,APARTAMENTO PRÓXIMO À AVENIDA ALFREDO RAVANELI,2.0,1.0,1.0,43.0,Jardim Interlagos,181000.0
213104.0,Apartamento térreo de 78m² com 02 quartos à venda   Alto do Ipiranga,2.0,2.0,1.0,78.0,Alto do Ipiranga,310000.0
170882.0,APARTAMENTO NA VILA VIRGINIA,2.0,1.0,1.0,55.0,Vila Virginia,190000.0
164360.0,Amplo Apartamento no Iguatemi,3.0,2.0,1.0,105.0,Jardim Palma Travassos,415000.0
239864.0,Apartamento de 132m² com 03 suítes à venda   Jardim Botânico,3.0,4.0,2.0,132.0,Jardim Botanico,1070000.0
184886.0,Apartamento de 42m² com 2 quartos para venda   Nova Aliança,2.0,1.0,1.0,42.0,Nova Alianca,110000.0
105212.0,Apartamento de 93m² com 03 quartos à venda   Jardim Botânico,3.0,3.0,2.0,93.0,Jardim Botanico,880000.0
164375.0,Apartamento de 110m² com 03 quartos à venda   Jardim Paulista,3.0,3.0,1.0,110.0,Jardim Paulista,560000.0
147413.0,APARTAMENTO PRÓXIMO À AVENIDA TREZE DE MAIO,1.0,1.0,1.0,41.0,Jardim Castelo Branco,140000.0
212624.0,Apartamento de 61m² com 02 quartos à venda   Jardim Olhos D`Água,2.0,2.0,2.0,61.0,Quinta da Primavera,550000.0
208250.0,Apartamento de 44m² com 02 quartos para locação   Recreio Das Acácias,2.0,1.0,1.0,44.0,Recreio das Acacias,330000.0
130079.0,Apartamento de 01 quarto para locação   Lagoinha,1.0,1.0,1.0,36.0,Parque Industrial Lagoinha,190000.0
245609.0,Apartamento de 46m² com 02 quartos à venda   Ipiranga,2.0,1.0,1.0,46.0,Ipiranga,230000.0
175982.0,Apartamento de 367m² com 04 quartos à venda  ,4.0,5.0,2.0,367.0,Centro,1015000.0
197807.0,APARTAMENTO 1º ANDAR PARQUE ROMANO,1.0,1.0,1.0,52.0,Sumarezinho,150000.0
202772.0,APARTAMENTO PRÓXIMO À AVENIDA MEIRA JUNIOR,3.0,3.0,1.0,108.0,Jardim Paulista,340000.0
234509.0,Apartamento de 58m² com 01 quarto á venda   Jardim Botânico,1.0,1.0,1.0,58.0,Jardim Botanico,350000.0
147938.0,APARTAMENTO PRÓXIMO À AVENIDA PROFESSORA EDUL RANGEL RABELLO,2.0,1.0,1.0,44.0,Residencial Greenville,185000.0
146018.0,APARTAMENTO TÉRREO PRÓXIMO À RODOVIA ALEXANDRE BALBO,2.0,1.0,1.0,46.0,Jardim Heitor Rigon,180200.0
242195.0,Apartamento de 42m² com 02 quartos à venda   Quintino Facci II,2.0,1.0,1.0,42.0,Quintino Facci II,125000.0
144974.0,Apartamento de 92m² com 03 quartos à venda   Jardim Irajá,3.0,2.0,1.0,92.0,Jardim Iraja,430000.0
229691.0,Apartamento   Padrão,2.0,2.0,1.0,71.0,Jardim Botanico,520000.0
140978.0,Apartamento de 74m² com 3 quartos à venda   Residencial Palmares,3.0,2.0,1.0,74.0,Residencial e Comercial Palmares,250000.0
198836.0,Apartamento de 41m² com 01 quarto à venda   Vila Seixas,1.0,1.0,1.0,41.0,Vila Seixas,220000.0
213527.0,Apartamento de 127m² com 03 quartos à venda   Centro,3.0,3.0,1.0,127.0,Centro,450000.0
245585.0,Apartamento de 40m² com 02 quartos à venda   Jardim Ouro Branco,2.0,1.0,1.0,40.0,Jardim Ouro Branco,170000.0
211775.0,Apartamento térreo de 96m² com 03 quartos à venda   Jardim Paulista,3.0,3.0,1.0,96.0,Jardim Paulista,300000.0
223406.0,Apartamento térreo de 40m² com 02 quartos para locação   Jardim Ouro Branco,2.0,1.0,1.0,40.0,Jardim Ouro Branco,255000.0
174698.0,APARTAMENTO NO IPIRANGA,2.0,1.0,1.0,40.0,Ipiranga,180000.0
242165.0,Apartamento de 50m² com 1 quarto á venda   Centro,1.0,1.0,1.0,50.0,Centro,170000.0
199676.0,Apartamento de 83m² com 03 quartos   Jardim Botânico,3.0,2.0,1.0,83.0,Jardim Botanico,700000.0
207014.0,Apartamento mobiliado de 48m² com 02 quartos para locação e venda   Jardim Paulistano,2.0,1.0,1.0,48.0,Jardim Paulistano,320000.0
145958.0,APARTAMENTO TÉRREO PRÓXIMO À USP,2.0,2.0,1.0,72.0,Vila Amelia,320000.0
165329.0,Apartamento de 131m² com 03 suítes para locação e venda   Jardim Olhos D`Água,3.0,4.0,3.0,131.0,Jardim Olhos DAgua,1200000.0
143660.0,Apartamento de 42m² com 02 quartos à venda   Quintino Facci II,2.0,1.0,1.0,42.0,Quintino Facci II,170000.0
222593.0,Apartamento de 43m² com 02 quartos à venda   Reserva Macaúba,2.0,1.0,1.0,43.0,Reserva Macauba,150000.0
233903.0,Apartamento de 82m² com 03 quartos   Jardim Palma Travassos,3.0,2.0,1.0,82.0,Jardim Castelo Branco,340000.0
57191.0,Apartamento de 53 m² com 03 quartos   Jardim Paulistano,3.0,1.0,1.0,53.0,Jardim Paulistano,160000.0
195914.0,Apartamento de 39m² com 02 quartos para venda   Residencial das Américas,2.0,1.0,1.0,39.0,Residencial das Americas,117000.0
128471.0,APARTAMENTO NO IPIRANGA,2.0,1.0,1.0,46.0,Ipiranga,180000.0
83609.0,Apartamento de 96m² com 3 quartos à venda   Jardim Paulistano,3.0,2.0,2.0,96.0,Jardim Paulistano,290000.0
239402.0,Apartamento de 49m² com 01 quarto à venda   City Ribeirão,1.0,1.0,1.0,49.0,City Ribeirao,235000.0
225875.0,Apartamento de 39m² com 01 quarto para locação e venda   Bosque das Juritis,1.0,1.0,1.0,39.0,Bosque das Juritis,340000.0
181460.0,APARTAMENTO NO JARDIM OURO BRANCO,2.0,1.0,1.0,43.0,Jardim Ouro Branco,170000.0
212552.0,Apartamento de 84m² com 02 quartos à venda   Residencial Flórida,2.0,2.0,1.0,84.0,Residencial Florida,309000.0
84188.0,OPORTUNIDADE APARTAMENTO TÉRREO PRÓXIMO A BANANAL,2.0,3.0,1.0,55.0,Jardim Zara,185000.0
149912.0,***EXCELENTE APARTAMENTO***,2.0,1.0,1.0,47.0,Jardim Manoel Penna,160000.0
82118.0,Apartamento de 02 quartos com 73m² para locação e venda   Centro,2.0,2.0,1.0,73.0,Centro,275000.0
151526.0,Apartamento de 46m² com 01 quarto para locação   Centro,1.0,1.0,1.0,46.0,Centro,200000.0
94127.0,Apartamento de 94m² com 02 quartos para venda   Centro,2.0,2.0,1.0,94.0,Centro,300000.0
196616.0,APARTAMENTO NO CENTRO,1.0,1.0,1.0,46.0,Centro,223000.0
64379.0,APARTAMENTO NO CENTRO,1.0,1.0,1.0,51.0,Centro,170000.0
99824.0,Apartamento   Padrão,3.0,2.0,2.0,96.0,Jardim Paulistano,318000.0
192788.0,APARTAMENTO PRÓXIMO JARDIM PAULISTA,2.0,2.0,1.0,57.0,Jardim Paulista,250000.0
136988.0,Apartamento de 76m² com 03 quartos   Jardim Palma Travassos,3.0,2.0,1.0,76.0,Jardim Palma Travassos,300000.0
143894.0,Apartamento de 45m² com 01 quarto à venda   Bairro Nova Aliança,1.0,1.0,1.0,45.0,Nova Alianca,215000.0
218477.0,Apartamento de 72m² com 03 quartos para locação e venda   Jardim Paulistano,2.0,2.0,1.0,72.0,Jardim Paulistano,450000.0
201719.0,Apartamento de 42m² com 02 quartos á venda   Jardim Florestan Fernandes,2.0,1.0,1.0,42.0,Jardim Florestan Fernandes,190000.0
181874.0,APARTAMENTO PRÓXIMO À AVENIDA ALFREDO RAVANELLI,2.0,1.0,1.0,46.0,Parque Sao Sebastiao,145000.0
242231.0,Apartamento térreo de 48m² com 02 quartos para venda   Parque dos Lagos,2.0,1.0,1.0,48.0,Parque dos Lagos,180000.0
192698.0,Excelente oportunidade na zona sul,2.0,1.0,1.0,50.0,Residencial Monterrey,367251.36
91439.0,Apartamento   Padrão,1.0,1.0,1.0,20.0,Jardim Paulista,180000.0
119993.0,APARTAMENTO NOVO NA VILA TIBÉRIO,2.0,2.0,2.0,80.0,Vila Tiberio,410000.0
174965.0,EXCELENTE APARTAMENTO RESIDENCIAL ROYAL GARDEN,2.0,1.0,1.0,47.0,Parque Sao Sebastiao,160000.0
137237.0,Apartamento de 43m² com 02 quartos à venda   Vila Guiomar,2.0,1.0,1.0,43.0,Vila Guiomar,205000.0
214814.0,Apartamento de 100m² com 03 quartos para locação   Jardim Botânico,3.0,2.0,2.0,100.0,Jardim Botanico,860000.0
221675.0,Apartamento de 56m² com 02 quartos sendo 01 suíte à venda   Chácara Pedro Correa de Carvalho,2.0,1.0,1.0,56.0,Chacaras Pedro Correa de Carvalho,230000.0
116030.0,APARTAMENTO NOVO NO VILA SEIXAS,2.0,3.0,2.0,85.0,Vila Seixas,460000.0
199466.0,Apartamento de 144m² com 03 suíte à venda   Jardim Irajá,3.0,5.0,2.0,144.0,Jardim Iraja,750000.0
242093.0,Apartamento de 185m² com 03 suítes à venda   Vila do Golfe,3.0,5.0,3.0,185.0,Vila do Golf,1894753.48
81779.0,Apartamento de 156m² com 05 quartos sendo 02 suítes para locação e venda   Centro,5.0,5.0,2.0,156.0,Centro,700000.0
184742.0,Apartamento de 41m² com 02 quartos para venda e locação   Sílvio Passalacqua,2.0,1.0,1.0,41.0,Conjunto Habitacional Silvio Passalacqua,138000.0
168917.0,APARTAMENTO NO PRESIDENTE MÉDICI / IGUATEMI,2.0,1.0,1.0,51.0,Presidente Medici,220000.0
170342.0,Apartamento de 95m² com 03 quartos para venda   Campos Elíseos,3.0,2.0,2.0,95.0,Campos Eliseos,680000.0
132419.0,APARTAMENTO PRÓXIMO AO CAMPOS ELÍSEOS,3.0,1.0,1.0,74.0,Campos Eliseos,180000.0
165527.0,APARTAMENTO RESIDENCIAL DAS AMÉRICAS,2.0,1.0,1.0,39.0,Residencial das Americas,130000.0
238637.0,Apartamento 126m² com 03 suítes à venda   Alto do Ipê,3.0,4.0,3.0,126.0,Residencial Alto do Ipe,1190000.0
152015.0,Apartamento de 69m² com 03 quartos para locação e venda   Jardim Paulista,3.0,1.0,1.0,69.0,Jardim Paulista,320000.0
194861.0,Apartamento de 51m² com 02 quartos à venda   Campos Eliseos,2.0,1.0,1.0,51.0,Campos Eliseos,240000.0
134483.0,Apartamento de 40m² com 02 quartos à venda   Ipiranga,2.0,1.0,1.0,40.0,Ipiranga,170000.0
206564.0,Apartamento de 42m² com 02 quartos à venda   Jardim Itaú,2.0,1.0,1.0,42.0,Jardim Itau,200000.0
119120.0,Aparamento de 45m² com 01 quarto à venda   Nova Aliança,1.0,1.0,1.0,45.0,Nova Alianca,300000.0
95978.0,APARTAMENTO NA VILA VIRGINIA,1.0,1.0,1.0,31.0,Vila Virginia,170000.0
214565.0,Apartamento de 72m² com 01 quarto à venda   Jardim Castelo Branco,1.0,1.0,1.0,72.0,Jardim Castelo Branco,106000.0
197696.0,APARTAMENTO NO CENTRO,1.0,1.0,1.0,48.0,Centro,230000.0
233096.0,Apartamento térreo de 37m² com 01 quarto   Alto do Ipiranga,1.0,1.0,1.0,37.0,Alto do Ipiranga,145000.0
102461.0,Apartamento de 66m² com 02 quartos à venda   Jardim Paulista,2.0,2.0,1.0,66.0,Jardim Paulista,550000.0
125903.0,Apartamento de 49m² com 02 quartos à venda   Vila Abranches,2.0,1.0,1.0,49.0,Vila Abranches,138000.0
231947.0,Apartamento de 75m² com 02 quartos à venda   Bosque das Juritis,2.0,2.0,2.0,75.0,Bosque das Juritis,520000.0
168998.0,APARTAMENTO NO JARDIM ZARA,2.0,2.0,2.0,54.0,Jardim Zara,244000.0
211373.0,Apartamento de 43m² com 01 quarto à venda   Nova Aliança,1.0,1.0,1.0,43.0,Nova Alianca,315000.0
61076.0,Apartamento de 78m² 03 quartos para locação e venda   Nova Aliança,3.0,3.0,2.0,78.0,Nova Alianca,600000.0
177026.0,EXCELENTE APARTAMENTO RESIDENCIAL FLOR DE LOTUS,2.0,1.0,1.0,46.0,Recreio das Acacias,250000.0
180737.0,APARTAMENTO A VENDA NO RESIDENCIAL JEQUITIBÁ,2.0,1.0,1.0,41.0,Residencial Jequitiba,241000.0
204101.0,Apartamento térreo de 42m² com 02 quartos para locação e venda   Reacanto das Palmeiras,2.0,1.0,1.0,42.0,Recanto das Palmeiras,160000.0
199358.0,Apartamento de 62m² com03 quartos à venda   Loteamento Santa Marta,3.0,2.0,1.0,62.0,Loteamento Santa Marta,350000.0
215036.0,Apartamento de 84m² com 03 quartos à venda   Alto da Boa Vista,3.0,1.0,2.0,84.0,Republica,420000.0
208247.0,Apartamento de 52m² com 02 quartos à venda   Quintas de São José,2.0,2.0,1.0,52.0,Quintas de Sao Jose,350000.0
130313.0,Apartamento de 58m² com 02 quartos sendo 01 suíte à venda   Ribeirânia,2.0,2.0,1.0,58.0,Ribeirania,500000.0
231842.0,Apartamento de 71m² com 02 quartos à venda   Bonfim Paulista,2.0,2.0,1.0,71.0,Bonfim Paulista,550000.0
105056.0,APARTAMENTO NO JARDIM PEDRA BRANCA,2.0,1.0,1.0,58.0,Jardim Pedra Branca,160000.0
202541.0,Apartamento de 88m² com 02 quartos para locação   Bosque das Juritis,2.0,2.0,2.0,88.0,Bosque das Juritis,650000.0
137051.0,Apartamento de 48m² com 02 quartos para locação   Nova Aliança,1.0,2.0,1.0,48.0,Nova Alianca,330000.0
156302.0,LANÇAMENTO SERÁ ENTREGUE EM 2024,2.0,2.0,1.0,57.0,Loteamento Santa Marta,332000.0
200525.0,EXCELENTE OPORTUNIDADE DE APARTAMENTO REFORMADO NO JARDIM MACEDO,3.0,2.0,2.0,93.0,Jardim Macedo,390000.0
212738.0,Apartamento de 35m² com 01 quarto à venda   Vila Amélia,1.0,1.0,1.0,35.0,Vila Amelia,170000.0
203078.0,Apartamento de 128m² com 03 quartos para venda e locação   Vila Seixas,3.0,3.0,2.0,128.0,Vila Seixas,689000.0
229583.0,Apartamento de 75m² com 02 quartos à venda porteira fechada   Campos Eliseos,2.0,1.0,1.0,75.0,Campos Eliseos,279000.0
238253.0,Apartamento térreo de 60m² com 02 quartos à venda   Quinta da Primavera,2.0,1.0,1.0,60.0,Quinta da Primavera,334000.0
182078.0,Apartamento de 71m² com 03 quartos à venda   Vila Monte Alegre,3.0,1.0,1.0,71.0,Vila Monte Alegre,260000.0
242885.0,Apartamento de 85m² com 02 quartos para locação e venda   Nova Aliança,2.0,3.0,2.0,85.0,Nova Alianca,865000.0
221264.0,Apartamento de 42m² com 02 quartos à venda   Jardim José Sampaio Júnior,2.0,1.0,1.0,42.0,Jardim Jose Sampaio Junior,150000.0
123884.0,APARTAMENTO PRÓXIMO AO NOVO MERCADÃO,2.0,1.0,1.0,41.0,Jardim Joao Rossi,104000.0
127184.0,APARTAMENTO NO PARQUE SÃO SEBASTIÃO,2.0,1.0,1.0,48.0,Parque Sao Sebastiao,170000.0
226907.0,Apartamento de 117m² com 03 quartos à venda   Centro,3.0,3.0,1.0,117.0,Centro,385000.0
226559.0,Apartamento de 42m² com 02 quartos para locação e venda   Valentina Figueiredo,2.0,1.0,1.0,42.0,Valentina Figueiredo,130000.0
241715.0,Apartamento 40m² com 02 quartos á venda   Planalto Verde,2.0,1.0,1.0,40.0,Planalto Verde,300000.0
194090.0,EXCELENTE APARTAMENTO PARA VENDA NA AVENIDA CARAMURU,2.0,2.0,1.0,68.0,Alto da Boa Vista,380000.0
100796.0,APARTAMENTO NO PARQUE SÃO SEBASTIÃO,2.0,1.0,1.0,47.0,Parque Sao Sebastiao,160000.0
138074.0,Apartamento de 01 quarto para locação   Jd. Pres. Médici,1.0,1.0,1.0,38.0,Presidente Medici,180000.0
228035.0,Apartamento de 227m² com 03 suítes à venda   Jardim Ilhas do Sul,3.0,6.0,4.0,227.0,Jardim Ilhas do Sul,1850000.0
161468.0,Apartamento de 44m² com 01 suíte para locação e venda   Jardim Recreio,1.0,2.0,1.0,44.0,Jardim Recreio,382000.0
225134.0,Apartamento de 191m² com 03 suítes à venda em condomínio   Vila do Golf,3.0,4.0,3.0,191.0,Vila do Golf,1880000.0
244946.0,Apartamento de 42m² com 02 quartos à venda   Jardim José Wilson Tony,2.0,1.0,1.0,42.0,Jardim Jose Wilson Toni,70000.0
196367.0,Apartamento de 97m² com 02 suítes à venda   Jardim Olhos D`Água,2.0,3.0,2.0,97.0,Jardim Olhos DAgua,995000.0
230558.0,Apartamento de 42m² com 02 quartos para locação e venda   Vila Abranches,2.0,1.0,1.0,42.0,Vila Abranches,170000.0
224468.0,Apartamento de 126m² com 03 suítes à venda   Jardim Olhos D`Água,3.0,4.0,2.0,126.0,Jardim Olhos DAgua,996475.0
182057.0,APARTAMENTO PRÓXIMO À RODOVIA JOSÉ FREGONEZZI,1.0,2.0,1.0,69.0,Jardim Olhos DAgua,567479.0
124724.0,Ótimo Apartamento próximo à Avenida Bandeirantes,2.0,1.0,1.0,42.0,Jardim Itau,170000.0
114269.0,APARTAMENTO PRÓXIMO À AVENIDA LEÃO XIII,3.0,2.0,1.0,100.0,Parque Industrial Lagoinha,320000.0
172394.0,Apartamento de 66m² com 02 quartos à venda   Sumarezinho,2.0,2.0,1.0,66.0,Sumarezinho,270000.0
221891.0,Apartamento térreo de 43m² com 02 quartos à venda   Parque dos Lagos,2.0,1.0,1.0,43.0,Residencial Parque dos Servidores,160000.0
79169.0,Apartamento de 48m² com 01 suíte para venda   Centro,1.0,1.0,1.0,48.0,Centro,255000.0
117617.0,Apartamento   Padrão,2.0,1.0,1.0,86.0,Jardim Iraja,280000.0
188825.0,APARTAMENTO NO CENTRO,3.0,3.0,1.0,100.0,Centro,450000.0
109955.0,Apartamento de 46m² com 02 quartos para locação   Vila Abranches,2.0,1.0,1.0,46.0,Vila Abranches,180000.0
201128.0,Apartamento de 62m² com 02 quartos sendo 01 suíte à venda   Residencial e Comercial Palmares,2.0,2.0,1.0,62.0,Residencial e Comercial Palmares,240000.0
110849.0,Apartamento de 86m² com 3 quartos à venda   Quinta da Primavera,3.0,3.0,2.0,86.0,Quinta da Primavera,690000.0
242543.0,Apartamento de 51m² com 02 quartos para venda   Presidente Médici,2.0,1.0,1.0,51.0,Presidente Medici,270000.0
190949.0,Apartamento de 43m² com 02 quartos à venda   Bonfim Paulista,2.0,1.0,1.0,43.0,Loteamento Santa Marta,220000.0
158927.0,APARTAMENTO PRÓXIMO À RODOVIA ALEXANDRE BALBO,2.0,1.0,1.0,65.0,Jardim Eugenio Mendes Lopes,210000.0
174545.0,Apartamento de 111m² com 03 quartos sendo 01 suíte à venda   Jardim Irajá,3.0,3.0,2.0,111.0,Jardim Iraja,500000.0
218987.0,Apartamento de 57m² com 02 quartos para venda   Ipiranga,2.0,2.0,1.0,57.0,Ipiranga,305000.0
154430.0,Apartamento de 44m² com 02 quartos para venda   Quinta da Primavera,2.0,1.0,1.0,44.0,Quinta da Primavera,275000.0
243323.0,Apartamento de 34m² com 01 quarto à venda   Monte Alegre,1.0,1.0,1.0,34.0,Vila Monte Alegre,160000.0
142280.0,APARTAMENTO PRÓXIMO À AVENIDA ALFREDO RAVANELI,2.0,1.0,1.0,56.0,Parque Sao Sebastiao,247000.0
232217.0,Apartamento de 113 m² com 03 suítes à venda   Jardim Olhos d´Água.,3.0,4.0,2.0,113.0,Jardim Olhos DAgua,1100000.0
233957.0,Apartamento de 41m² com 1 quarto   Jd Nova Aliança Sul,1.0,1.0,1.0,41.0,Jardim Nova Alianca Sul,240000.0
118718.0,APARTAMENTO PRÓXIMO AO SHOPPING SANTA ÚRSULA,3.0,4.0,2.0,125.0,Centro,598000.0
244217.0,Apartamento de 119m² com 03 quartos à venda   Jardim Sumaré,3.0,2.0,2.0,119.0,Jardim Sumare,450000.0
204941.0,Apartamento de 94m² com 02 quartos   Jardim Irajá,2.0,2.0,1.0,94.0,Jardim Iraja,360000.0
232370.0,Apartamento de 91m² com 03 quartos sendo 01 suíte á venda   Jardim Irajá,3.0,2.0,1.0,91.0,Jardim Iraja,299000.0
209018.0,Apartamento de 45m² com 01 quarto à venda   Bairro Vila Seixas,1.0,1.0,1.0,45.0,Vila Seixas,230000.0
157247.0,Apartamento de 48m² com 02 quartos   Jardim Wilson Toni,2.0,1.0,1.0,48.0,Jardim Jose Wilson Toni,170000.0
134807.0,Apartamento   Padrão,2.0,1.0,1.0,46.0,Sumarezinho,200000.0
240374.0,Apartamento de 112m² com 03 quartos à venda   Santa Cruz do José Jacques,3.0,3.0,3.0,112.0,Santa Cruz do Jose Jacques,689000.0
239525.0,Apartamento de 65m² com 03 quartos à venda   Jardim Eugênio Mendes Lopes,3.0,1.0,1.0,65.0,Jardim Eugenio Mendes Lopes,230000.0
135476.0,Apartamento de 75m² com 02 quartos para locação e venda   Nova Aliança,2.0,2.0,1.0,75.0,Nova Alianca,510000.0
179624.0,APARTAMENTO NO QUINTINO FACCI II,2.0,2.0,1.0,56.0,Chacaras Pedro Correa de Carvalho,224400.0
223592.0,Apartamento de 151m² com 03 suítes à venda   Jardim Olhos D`Água,3.0,5.0,2.0,151.0,Jardim Olhos DAgua,1211830.0
154028.0,APARTAMENTO PRÓXIMO À UNIP,1.0,1.0,1.0,37.0,Nova Alianca,230000.0
232067.0,Apartamento de 48m² com 02 quartos à venda   Condomínio Mirante Sul,2.0,1.0,1.0,48.0,Condominio Mirante Sul,239000.0
129113.0,APARTAMENTO NA VILA TIBERIO,3.0,2.0,2.0,80.0,Vila Tiberio,390000.0
209207.0,Apartamento de 97m² com 03 quartos à venda   Bairro Vila Seixas,3.0,1.0,1.0,97.0,Centro,350000.0
167459.0,APARTAMENTO NO JARDIM PAULISTA,3.0,2.0,2.0,127.0,Jardim Paulista,400000.0
114500.0,Apartamento de 90m² com 03 quartos à venda   Residencial e Comercial Palmares,3.0,2.0,1.0,90.0,Residencial e Comercial Palmares,450000.0
166772.0,APARTAMENTO NA VILA SEIXAS,3.0,3.0,1.0,132.0,Vila Seixas,405000.0
232616.0,Apartamento de 42m² com 02 quartos à venda   Jardim José Wilson Toni,2.0,1.0,1.0,42.0,Jardim Jose Wilson Toni,142000.0
140525.0,Apartamento de 46m² com 02 quartos para locação   Nova Aliança,2.0,1.0,1.0,46.0,Nova Alianca,373000.0
207779.0,Apartamento de 237m² com 04 suítes à venda   Jardim Ilhas do Sul,4.0,6.0,4.0,237.0,Jardim Ilhas do Sul,1800000.0
194102.0,Apartamento de alto padrão na alta Fiúsa,3.0,5.0,3.0,194.0,Jardim Botanico,1279200.0
192440.0,APARTAMENTO EM BONFIM PAULISTA,2.0,1.0,1.0,51.0,Loteamento Santa Marta,275000.0
226661.0,Apartamento de 54m² 02 quartos à venda   Vila Monte Alegre,2.0,2.0,1.0,54.0,Vila Monte Alegre,330000.0
122396.0,Apartamento de 66m² com 02 quartos para locação   Vila Amélia,2.0,2.0,1.0,66.0,Vila Amelia,200000.0
99029.0,Apartamento   Padrão,1.0,1.0,1.0,46.0,Jardim Paulista,200000.0
238829.0,Apartamento de 79m² com 02 quartos à venda   Jardim Sumaré,2.0,2.0,2.0,79.0,Jardim Sumare,850000.0
205916.0,Apartamento de 39m² com 02 quartos para locação   Residencial das Américas,2.0,1.0,1.0,39.0,Residencial das Americas,140000.0
241340.0,Apartamento mobíliado de 82m² com 03 quartos à venda   Nova Aliança,3.0,2.0,2.0,82.0,Nova Alianca,499000.0
131477.0,LINDO APARTAMENTO NO BAIRRO VILA SEIXAS,3.0,2.0,1.0,97.0,Vila Seixas,450000.0
201503.0,Apartamento de 97m² com 02 suítes à venda   Jardim Irajá,2.0,3.0,2.0,97.0,Jardim Iraja,816510.82
146564.0,Apartamento de 46m² com 02 quartos para venda e locação   Sumarezinho,2.0,1.0,1.0,46.0,Sumarezinho,170000.0
224735.0,Apartamento de 58m² com 03 quartos sendo 01 suíte à venda   Alto da Boa Vista,3.0,2.0,1.0,58.0,Alto da Boa Vista,260000.0
143963.0,APARTAMENTO PRÓXIMO À RUA PADRE ANCHIETA,2.0,2.0,1.0,66.0,Sumarezinho,200000.0
156686.0,APARTAMENTO PRÓXIMO À RODOVIA ANHANGUERA,2.0,1.0,1.0,42.0,Jardim Florestan Fernandes,169000.0
153452.0,Apartamento de 129m² com 02 suítes à venda   Nova Aliança,2.0,3.0,1.0,129.0,Nova Alianca,550000.0
133325.0,Apartamento mobiliado de 36m² com 01 quarto para locação   Residencial Flórida,1.0,1.0,1.0,36.0,Residencial Florida,340000.0
138278.0,Apartamento de 42m² com 02 quartos à venda   Vila Virgínia,2.0,1.0,1.0,42.0,Vila Virginia,212000.0
205148.0,Apartamento de 42m² mobiliado com 02 quartos para venda e locação   Vila Virgínia,2.0,1.0,1.0,42.0,Vila Virginia,195000.0
159824.0,Apartamento de 40m² com 02 quartos para locação e venda   Ipiranga,2.0,1.0,1.0,40.0,Ipiranga,280000.0
119039.0,Apartamento   Padrão,3.0,2.0,2.0,75.0,Jardim Botanico,650000.0
105551.0,Apartamento de 01 quarto para locação   Centro,1.0,1.0,1.0,64.0,Centro,320000.0
220991.0,Apartamento de 47m² com 02 quartos para venda   Jardim Paulistano,2.0,1.0,1.0,47.0,Jardim Paulistano,315000.0
